tail,head,edge_weight,edge_type
P05388,P62249,2.01E-01,MI:0401 (biochemical)
P05388,P41252,2.01E-01,MI:0401 (biochemical)
P05388,P56192,2.01E-01,MI:0401 (biochemical)
P05388,P68104,2.01E-01,MI:0401 (biochemical)
P05388,P63244,2.01E-01,MI:0401 (biochemical)
P05388,P23258,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,P40429,6.98E-01,MI:0401 (biochemical)|SPIKE
P05388,Q16643,2.01E-01,MI:0401 (biochemical)
P05388,P62987,4.74E-01,SPIKE
P05388,P37235,4.74E-01,SPIKE
P05388,P32969,6.98E-01,SPIKE|MI:0401 (biochemical)
P05388,Q9H4L4,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05388,P04844,2.01E-01,MI:0401 (biochemical)
P05388,Q8NHW5,2.01E-01,MI:0401 (biochemical)
P05388,Q5C9Z4,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05388,O60861,7.50E-01,MI:0096 (pull down)|SPIKE
P05388,Q9Y3A4,2.01E-01,MI:0401 (biochemical)
P05388,P05386,7.50E-01,MI:0104 (static light scattering)|MI:0401 (biochemical)|SPIKE
